sep=;
"res_entry_id";"pers_id";"last_name";"first_name";"birth_date";"res_entry_start";"res_entry_end";"start_date";"end_date";"political_function";"parliament_id"
"NO_Navarsete_Liv-Signe_1958__3";"NO_Navarsete_Liv-Signe_1958";"Navarsete";"Liv-Signe";"23oct1958";"30sep2005";"16oct2005";2005-09-30;2005-10-16;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Nesvik_Harald-T_1966__3";"NO_Nesvik_Harald-T_1966";"Nesvik";"Harald-T";"04may1966";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Nielsen_Eva-M_1950__4";"NO_Nielsen_Eva-M_1950";"Nielsen";"Eva-M";"07mar1950";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Nistad_Thore-A_1949__3";"NO_Nistad_Thore-A_1949";"Nistad";"Thore-A";"23may1949";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Nordtun_Tore_1949__4";"NO_Nordtun_Tore_1949";"Nordtun";"Tore";"30sep1949";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Nybakk_Marit_1947__8";"NO_Nybakk_Marit_1947";"Nybakk";"Marit";"14feb1947";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Nyborg_Torill-Selsvold_1951__4";"NO_Nyborg_Torill-Selsvold_1951";"Nyborg";"Torill-Selsvold";"23feb1951";"30sep2005";"17oct2005";2005-09-30;2005-10-17;"NT_LE_T3_NA_09";"NO_NT_2001"
"NO_Oeveraas_Eli-Sollied_1949__4";"NO_Oeveraas_Eli-Sollied_1949";"Oeveraas";"Eli-Sollied";"15aug1949";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Oeye_Signe_1945__4";"NO_Oeye_Signe_1945";"Oeye";"Signe";"02jun1945";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Olsen_Gunn_1952__5";"NO_Olsen_Gunn_1952";"Olsen";"Gunn";"18sep1952";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Opheim_Torfinn_1961__2";"NO_Opheim_Torfinn_1961";"Opheim";"Torfinn";"12apr1961";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Pedersen_Torny_1946__3";"NO_Pedersen_Torny_1946";"Pedersen";"Torny";"18feb1946";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Reikvam_Rolf_1948__3";"NO_Reikvam_Rolf_1948";"Reikvam";"Rolf";"12mar1948";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Rudihagen_Torstein_1951__3";"NO_Rudihagen_Torstein_1951";"Rudihagen";"Torstein";"14aug1951";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Ryan_Inge_1956__3";"NO_Ryan_Inge_1956";"Ryan";"Inge";"15aug1956";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Rytman_Joerund_1977__1";"NO_Rytman_Joerund_1977";"Rytman";"Joerund";"04may1977";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Sahl_Jan_1950__3";"NO_Sahl_Jan_1950";"Sahl";"Jan";"20apr1950";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Samuelsen_Alf-Ivar_1942__2";"NO_Samuelsen_Alf-Ivar_1942";"Samuelsen";"Alf-Ivar";"28feb1942";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Sandal_Reidar_1949__7";"NO_Sandal_Reidar_1949";"Sandal";"Reidar";"24mar1949";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Sandberg_Per_1960__3";"NO_Sandberg_Per_1960";"Sandberg";"Per";"06feb1960";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Sanner_Jan-Tore_1965__7";"NO_Sanner_Jan-Tore_1965";"Sanner";"Jan-Tore";"06may1965";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Schjoett-Pedersen_Karl-Eirik_1959__7";"NO_Schjoett-Pedersen_Karl-Eirik_1959";"Schjoett-Pedersen";"Karl-Eirik";"03oct1959";"30sep2005";"30nov2006";2005-09-30;2006-11-30;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Sjoeli_Sonja-Irene_1949__4";"NO_Sjoeli_Sonja-Irene_1949";"Sjoeli";"Sonja-Irene";"06jun1949";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Skjaelaaen_Rune-J_1954__2";"NO_Skjaelaaen_Rune-J_1954";"Skjaelaaen";"Rune-J";"23jan1954";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Skjelstad_Andre-N_1965__1";"NO_Skjelstad_Andre-N_1965";"Skjelstad";"Andre-N";"27aug1965";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Skumsvoll_Henning_1947__1";"NO_Skumsvoll_Henning_1947";"Skumsvoll";"Henning";"15mar1947";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Soereide_Ine-Eriksen_1976__5";"NO_Soereide_Ine-Eriksen_1976";"Soereide";"Ine-Eriksen";"02may1976";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Soerfonn_Ingebrigt-S_1950__4";"NO_Soerfonn_Ingebrigt-S_1950";"Soerfonn";"Ingebrigt-S";"27may1950";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Solberg_Hill-Marta_1951__4";"NO_Solberg_Hill-Marta_1951";"Solberg";"Hill-Marta";"12nov1951";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Solholm_Lodve_1949__4";"NO_Solholm_Lodve_1949";"Solholm";"Lodve";"14mar1949";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Solvik-Olsen_Ketil_1972__1";"NO_Solvik-Olsen_Ketil_1972";"Solvik-Olsen";"Ketil";"14feb1972";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Sortevik_Arne_1947__3";"NO_Sortevik_Arne_1947";"Sortevik";"Arne";"12mar1947";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Starheim_Aage_1946__1";"NO_Starheim_Aage_1946";"Starheim";"Aage";"23may1946";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Stoltenberg_Jens_1959__8";"NO_Stoltenberg_Jens_1959";"Stoltenberg";"Jens";"16mar1959";"30sep2005";"16oct2005";2005-09-30;2005-10-16;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Storberget_Knut_1964__5";"NO_Storberget_Knut_1964";"Storberget";"Knut";"06oct1964";"30sep2005";"16oct2005";2005-09-30;2005-10-16;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Stroem_Tor-Arne_1952__2";"NO_Stroem_Tor-Arne_1952";"Stroem";"Tor-Arne";"06may1952";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Stroem-Erichsen_Anne-Grete_1949__1";"NO_Stroem-Erichsen_Anne-Grete_1949";"Stroem-Erichsen";"Anne-Grete";"21oct1949";"30sep2005";"16oct2005";2005-09-30;2005-10-16;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Sund_Eirin_1967__2";"NO_Sund_Eirin_1967";"Sund";"Eirin";"06apr1967";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Svendsen_Kenneth_1954__3";"NO_Svendsen_Kenneth_1954";"Svendsen";"Kenneth";"02aug1954";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Svendsen_Kjell-Arvid_1953__1";"NO_Svendsen_Kjell-Arvid_1953";"Svendsen";"Kjell-Arvid";"27aug1953";"30sep2005";"17oct2005";2005-09-30;2005-10-17;"NT_LE_T3_NA_09";"NO_NT_2001"
"NO_Syversen_Hans-Olav_1966__2";"NO_Syversen_Hans-Olav_1966";"Syversen";"Hans-Olav";"25nov1966";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Tenden_Borghild_1951__2";"NO_Tenden_Borghild_1951";"Tenden";"Borghild";"23jun1951";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Thommessen_Olemic_1956__3";"NO_Thommessen_Olemic_1956";"Thommessen";"Olemic";"18apr1956";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Thomsen_Ib_1961__3";"NO_Thomsen_Ib_1961";"Thomsen";"Ib";"06oct1961";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Thorkildsen_Inga-Marte_1976__2";"NO_Thorkildsen_Inga-Marte_1976";"Thorkildsen";"Inga-Marte";"02jul1976";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Toerresdal_Bjoerg_1958__2";"NO_Toerresdal_Bjoerg_1958";"Toerresdal";"Bjoerg";"24sep1958";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Trettebergstuen_Anette_1981__2";"NO_Trettebergstuen_Anette_1981";"Trettebergstuen";"Anette";"25may1981";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Tybring-Gjedde_Christian_1963__2";"NO_Tybring-Gjedde_Christian_1963";"Tybring-Gjedde";"Christian";"08aug1963";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Vaksdal_Oeyvind_1955__4";"NO_Vaksdal_Oeyvind_1955";"Vaksdal";"Oeyvind";"19oct1955";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Valle_Aagot_1945__3";"NO_Valle_Aagot_1945";"Valle";"Aagot";"26may1945";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Vallersnes_Finn-Martin_1945__4";"NO_Vallersnes_Finn-Martin_1945";"Vallersnes";"Finn-Martin";"27dec1945";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Vedum_Trygve-Slagsvold_1978__3";"NO_Vedum_Trygve-Slagsvold_1978";"Vedum";"Trygve-Slagsvold";"01dec1978";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Vihovde_May-Britt_1958__5";"NO_Vihovde_May-Britt_1958";"Vihovde";"May-Britt";"15sep1958";"30sep2005";"17oct2005";2005-09-30;2005-10-17;"NT_LE_T3_NA_09";"NO_NT_2001"
"NO_Width_Per-Ove_1939__5";"NO_Width_Per-Ove_1939";"Width";"Per-Ove";"27mar1939";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
"NO_Woldseth_Karin-S_1954__2";"NO_Woldseth_Karin-S_1954";"Woldseth";"Karin-S";"09aug1954";"30sep2005";"29sep2009";2005-09-30;2009-09-29;"NT_LE_T3_NA_01";"NO_NT_2005"
