sep=;
"res_entry_id";"pers_id";"last_name";"first_name";"birth_date";"res_entry_start";"res_entry_end";"start_date";"end_date";"political_function";"parliament_id"
"NL_Tans_Sjeng_1912__14";"NL_Tans_Sjeng_1912";"Tans";"Sjeng";"19jan1912";"07oct1954";"03jul1970";1954-10-07;1970-07-03;"NT_LE-LH_T3_NA_01";"NL_NT-TK_2003;NL_NT-TK_2006"
"NL_Tellegen_Uke_1910__9";"NL_Tellegen_Uke_1910";"Tellegen-Veldstra";"Uke";"22dec1910";"06nov1956";"04jun1963";1956-11-06;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_2002"
"NL_tenBroecke_Jeanette_1901__14";"NL_tenBroecke_Jeanette_1901";"tenBroecke-Hoekstra";"Jeanette";"17dec1901";"06nov1956";"22feb1967";1956-11-06;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1994"
"NL_Tilanus_Hendrik_1884__1";"NL_Tilanus_Hendrik_1884";"Tilanus";"Hendrik";"05oct1884";"25jul1922";"04jun1963";1922-07-25;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_2012"
"NL_vandenHeuvel_Nico_1907__5";"NL_vandenHeuvel_Nico_1907";"vandenHeuvel";"Nico";"21jan1907";"27jul1948";"10may1971";1948-07-27;1971-05-10;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963;NL_NT-TK_1967"
"NL_vandenTempel_Bas_1905__14";"NL_vandenTempel_Bas_1905";"vandenTempel";"Bas";"20may1905";"23oct1956";"22feb1967";1956-10-23;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1971;NL_NT-TK_1972"
"NL_vanderGoes_Marinus_1900__1";"NL_vanderGoes_Marinus_1900";"vanderGoes-vanNaters";"Marinus";"21dec1900";"08jun1937";"22feb1967";1937-06-08;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1981"
"NL_vanderMei_Durk_1924__1";"NL_vanderMei_Durk_1924";"vanderMei";"Durk";"13oct1924";"06nov1956";"10may1971";1956-11-06;1971-05-10;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963;NL_NT-TK_1967"
"NL_vanderPeijl_Cor_1912__10";"NL_vanderPeijl_Cor_1912";"vanderPeijl";"Cor";"05sep1912";"06nov1956";"10may1971";1956-11-06;1971-05-10;"NT_LE-LH_T3_NA_01";"NL_NT-TK_2006"
"NL_vanderPloeg_Kees_1907__12";"NL_vanderPloeg_Kees_1907";"vanderPloeg";"Kees";"15dec1907";"02nov1949";"10may1971";1949-11-02;1971-05-10;"NT_LE-LH_T3_NA_01";"NL_NT-TK_2006;NL_NT-TK_2010;NL_NT-TK_2012"
"NL_vanderVeen_Binne_1916__14";"NL_vanderVeen_Binne_1916";"vanderVeen";"Binne-Piet";"20dec1916";"20mar1959";"04jun1963";1959-03-20;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1959"
"NL_vanderVeen_Nico_1916__12";"NL_vanderVeen_Nico_1916";"vanderVeen";"Nico";"18jun1916";"20mar1959";"20apr1962";1959-03-20;1962-04-20;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1972"
"NL_vanderZanden_Harrie_1894__6";"NL_vanderZanden_Harrie_1894";"vanderZanden";"Harrie";"20aug1894";"16aug1946";"04jun1963";1946-08-16;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1959;NL_NT-TK_1963"
"NL_vandeWetering_Frits_1896__15";"NL_vandeWetering_Frits_1896";"vandeWetering";"Frits";"07sep1896";"27jul1948";"12sep1962";1948-07-27;1962-09-12;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1967"
"NL_vanDijk_Frederik_1905__10";"NL_vanDijk_Frederik_1905";"vanDijk";"Frederik-Gerard";"31oct1905";"06nov1956";"04jun1963";1956-11-06;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959"
"NL_vanDis_Cornelis_1893__2";"NL_vanDis_Cornelis_1893";"vanDis";"Cornelis-Nicolaas";"23aug1893";"04jun1946";"10may1971";1946-06-04;1971-05-10;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1946;NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963;NL_NT-TK_1967"
"NL_vanDongen_Sjef_1906__8";"NL_vanDongen_Sjef_1906";"vanDongen";"Sjef";"30mar1906";"06nov1956";"22feb1967";1956-11-06;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1901;NL_NT-TK_1905"
"NL_vanDoorn_Harry_1915__1";"NL_vanDoorn_Harry_1915";"vanDoorn";"Harry";"06oct1915";"03jul1956";"28feb1968";1956-07-03;1968-02-28;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963;NL_NT-TK_1967"
"NL_vanEibergen_Jan_1906__8";"NL_vanEibergen_Jan_1906";"vanEibergen";"Jan";"19jun1906";"03jul1956";"01sep1964";1956-07-03;1964-09-01;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1972"
"NL_vanEijsden_Henk_1903__12";"NL_vanEijsden_Henk_1903";"vanEijsden";"Henk";"16nov1903";"03feb1953";"16jul1964";1953-02-03;1964-07-16;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963"
"NL_vanHelvoort_Martien_1906__2";"NL_vanHelvoort_Martien_1906";"vanHelvoort";"Martien";"11mar1906";"05nov1959";"22feb1967";1959-11-05;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1959;NL_NT-TK_1963"
"NL_vanKoeverden_Jo_1911__8";"NL_vanKoeverden_Jo_1911";"vanKoeverden";"Jo";"08apr1911";"16sep1952";"10may1971";1952-09-16;1971-05-10;"NT_LE-LH_T3_NA_01";"NL_NT-TK_2002"
"NL_vanLeeuwen_Herman_1890__7";"NL_vanLeeuwen_Herman_1890";"vanLeeuwen";"Herman-Francois";"26nov1890";"15jul1952";"04jun1963";1952-07-15;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1998"
"NL_vanLienden_Kees_1897__1";"NL_vanLienden_Kees_1897";"vanLienden";"Kees";"20aug1897";"08jun1937";"01oct1962";1937-06-08;1962-10-01;"NT_LE-LH_T3_NA_01";"NL_NT-TK_2010;NL_NT-TK_2012"
"NL_vanLier_Theo_1916__14";"NL_vanLier_Theo_1916";"vanLier";"Theo";"11may1916";"15jul1952";"01sep1973";1952-07-15;1973-09-01;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963;NL_NT-TK_1967;NL_NT-TK_1971;NL_NT-TK_1972"
"NL_vanMastrigt_Cor_1909__17";"NL_vanMastrigt_Cor_1909";"vanMastrigt";"Cor";"25sep1909";"06nov1956";"16sep1960";1956-11-06;1960-09-16;"NT_LE-LH_T3_NA_01";"NL_NT-TK_2010"
"NL_vanMeel_Cees_1903__13";"NL_vanMeel_Cees_1903";"vanMeel";"Cees";"13feb1903";"15jul1952";"14aug1963";1952-07-15;1963-08-14;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963"
"NL_vanNierop_Kees_1910__1";"NL_vanNierop_Kees_1910";"vanNierop";"Kees";"14feb1910";"26may1959";"19feb1962";1959-05-26;1962-02-19;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1959"
"NL_vanRijckevorsel_Karel_1913__8";"NL_vanRijckevorsel_Karel_1913";"vanRijckevorsel";"Karel";"27mar1913";"15jul1952";"22feb1967";1952-07-15;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963"
"NL_vanSomeren_Haya_1926__7";"NL_vanSomeren_Haya_1926";"vanSomeren-Downer";"Haya";"05jul1926";"20mar1959";"01oct1968";1959-03-20;1968-10-01;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1937;NL_NT-TK_1945"
"NL_vanThiel_Frans_1906__3";"NL_vanThiel_Frans_1906";"vanThiel";"Frans-Joseph";"19dec1906";"06nov1956";"06dec1972";1956-11-06;1972-12-06;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963;NL_NT-TK_1967;NL_NT-TK_1971"
"NL_vanVliet_Frans_1902__13";"NL_vanVliet_Frans_1902";"vanVliet";"Frans";"27aug1902";"04jun1946";"01mar1962";1946-06-04;1962-03-01;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1986"
"NL_Venverloo_Albert_1905__8";"NL_Venverloo_Albert_1905";"Venverloo";"Albert";"23jul1905";"06nov1956";"04jun1963";1956-11-06;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959"
"NL_Verkerk_Elias_1899__17";"NL_Verkerk_Elias_1899";"Verkerk";"Elias-Pieter";"25jul1899";"04jun1946";"04jun1963";1946-06-04;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1946;NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959"
"NL_Vermeer_Anne_1916__10";"NL_Vermeer_Anne_1916";"Vermeer";"Anne";"12dec1916";"03jul1956";"04jun1963";1956-07-03;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959"
"NL_Vermeer_Evert_1910__13";"NL_Vermeer_Evert_1910";"Vermeer";"Evert";"20nov1910";"10jan1946";"30may1960";1946-01-10;1960-05-30;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Vermooten_Willem_1898__12";"NL_Vermooten_Willem_1898";"Vermooten";"Willem";"04sep1898";"21sep1954";"22feb1967";1954-09-21;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Versteeg_Thieleman_1906__10";"NL_Versteeg_Thieleman_1906";"Versteeg";"Thieleman";"10apr1906";"06nov1956";"22feb1967";1956-11-06;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1982;NL_NT-TK_1986;NL_NT-TK_1989"
"NL_Visser_Martin_1914__9";"NL_Visser_Martin_1914";"Visser";"Martin";"03sep1914";"04mar1958";"22feb1967";1958-03-04;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Vondeling_Anne_1916__22";"NL_Vondeling_Anne_1916";"Vondeling";"Anne";"02mar1916";"20mar1959";"14apr1965";1959-03-20;1965-04-14;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Vredeling_Henk_1924__5";"NL_Vredeling_Henk_1924";"Vredeling";"Henk";"20nov1924";"06nov1956";"11may1973";1956-11-06;1973-05-11;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963;NL_NT-TK_1967;NL_NT-TK_1971;NL_NT-TK_1972"
"NL_Vrolijk_Maarten_1919__11";"NL_Vrolijk_Maarten_1919";"Vrolijk";"Maarten";"14may1919";"06nov1956";"04jun1963";1956-11-06;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959"
"NL_Weijters_Toon_1913__13";"NL_Weijters_Toon_1913";"Weijters";"Toon";"06oct1913";"03jul1956";"09apr1976";1956-07-03;1976-04-09;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1948;NL_NT-TK_1952"
"NL_Welter_Charles_1880__2";"NL_Welter_Charles_1880";"Welter";"Charles";"06apr1880";"27jul1948";"04jun1963";1948-07-27;1963-06-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959"
"NL_Westerhout_Theo_1922__8";"NL_Westerhout_Theo_1922";"Westerhout";"Theo";"19mar1922";"06nov1956";"12jul1965";1956-11-06;1965-07-12;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963"
"NL_Wierda_Wiebe_1908__12";"NL_Wierda_Wiebe_1908";"Wierda";"Wiebe";"15sep1908";"06nov1956";"10may1971";1956-11-06;1971-05-10;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1998"
"NL_Willems_Joan_1909__11";"NL_Willems_Joan_1909";"Willems";"Joan";"14mar1909";"04jun1946";"16aug1970";1946-06-04;1970-08-16;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1946;NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963;NL_NT-TK_1967"
"NL_Wttewaall_Bob_1901__10";"NL_Wttewaall_Bob_1901";"Wttewaall-vanStoetwegen";"Bob";"01jan1901";"20nov1945";"10may1971";1945-11-20;1971-05-10;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1971"
"NL_Zandt_Pieter_1880__1";"NL_Zandt_Pieter_1880";"Zandt";"Pieter";"06mar1880";"15sep1925";"04mar1961";1925-09-15;1961-03-04;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1925;NL_NT-TK_1929;NL_NT-TK_1933;NL_NT-TK_1937;NL_NT-TK_1945;NL_NT-TK_1946;NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959"
"NL_Zegering_Roelof_1912__16";"NL_Zegering_Roelof_1912";"Zegering-Hadders";"Roelof";"25jun1912";"27jul1948";"10may1971";1948-07-27;1971-05-10;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1948;NL_NT-TK_1952;NL_NT-TK_1956;NL_NT-TK_1959;NL_NT-TK_1963;NL_NT-TK_1967"
"NL_Zwanikken_Johan_1908__9";"NL_Zwanikken_Johan_1908";"Zwanikken";"Johan";"26feb1908";"06nov1956";"22feb1967";1956-11-06;1967-02-22;"NT_LE-LH_T3_NA_01";"NL_NT-TK_1929;NL_NT-TK_1933"
